,index,splCalMaxKcal,splMonth,splCalMaxMj,splYear,splCalMinMj,splCalCpnm,splCalMinKcal,splym
1185,1222,10328.891,11,43.245,2015,39.046,군산도시가스(주),9326.055,2015-11
1186,1223,10298.796,11,43.119,2015,38.929,대성에너지(주),9297.969,2015-11
1187,1224,10315.754,11,43.19,2015,38.995,대성청정에너지(주),9313.795,2015-11
1188,1225,10256.998,11,42.944,2015,38.765,대화도시가스(주),9258.961,2015-11
1189,1226,10287.332,11,43.071,2015,38.884,목포도시가스(주),9287.27,2015-11
1190,1227,10325.547,11,43.231,2015,39.033,서라벌도시가스(주),9322.934,2015-11
1191,1228,10303.095,11,43.137,2015,38.946,서울도시가스(주),9301.981,2015-11
1192,1229,10334.384,11,43.268,2015,39.068,영남에너지서비스(주)구미,9331.181,2015-11
1193,1230,10369.495,11,43.415,2015,39.205,영남에너지서비스(주)포항,9363.948,2015-11
1194,1231,10295.452,11,43.105,2015,38.916,인천도시가스(주),9294.848,2015-11
1195,1232,10258.431,11,42.95,2015,38.771,전남도시가스(주),9260.299,2015-11
1196,1233,10324.114,11,43.225,2015,39.028,전북도시가스(주),9321.597,2015-11
1197,1234,10333.668,11,43.265,2015,39.065,전북에너지서비스(주),9330.513,2015-11
1198,1235,10330.563,11,43.252,2015,39.053,중부도시가스(주)세종지사,9327.615,2015-11
1199,1236,10367.823,11,43.408,2015,39.198,참빛도시가스(주),9362.388,2015-11
1200,1237,10371.167,11,43.422,2015,39.212,참빛영동도시가스(주)동해지점,9365.509,2015-11
1201,1238,10375.705,11,43.441,2015,39.229,참빛원주도시가스(주),9369.744,2015-11
1202,1239,10383.825,11,43.475,2015,39.261,참빛충북도시가스(주),9377.322,2015-11
1203,1240,10345.61,11,43.315,2015,39.112,충청에너지서비스(주),9341.658,2015-11
1204,1241,10329.846,11,43.249,2015,39.05,코원에너지서비스(주),9326.946,2015-11
1205,1243,10362.568,12,43.386,2015,39.178,(주)경동도시가스,9357.484,2015-12
1206,1244,10303.812,12,43.14,2015,38.948,(주)대륜이엔에스,9302.65,2015-12
1207,1245,10307.634,12,43.156,2015,38.963,(주)미래엔서해에너지,9306.217,2015-12
1208,1246,10318.143,12,43.2,2015,39.004,(주)부산도시가스,9316.024,2015-12
1209,1247,10298.319,12,43.117,2015,38.927,(주)삼천리,9297.524,2015-12
1210,1248,10307.634,12,43.156,2015,38.963,(주)예스코,9306.217,2015-12
1211,1249,10324.83,12,43.228,2015,39.03,(주)지에스이,9322.265,2015-12
1212,1250,10290.914,12,43.086,2015,38.898,(주)충남도시가스,9290.613,2015-12
1213,1251,10283.749,12,43.056,2015,38.87,(주)해양도시가스,9283.926,2015-12
1214,1252,10298.796,12,43.119,2015,38.929,강남도시가스(주),9297.969,2015-12
1215,1253,10385.258,12,43.481,2015,39.267,강원도시가스(주),9378.659,2015-12
1216,1254,10316.471,12,43.193,2015,38.998,경남에너지(주),9314.464,2015-12
1217,1255,10302.618,12,43.135,2015,38.944,군산도시가스(주),9301.536,2015-12
1218,1256,10313.127,12,43.179,2015,38.985,대성에너지(주),9311.343,2015-12
1219,1257,10298.557,12,43.118,2015,38.928,대성청정에너지(주),9297.746,2015-12
1220,1258,10285.421,12,43.063,2015,38.876,대화도시가스(주),9285.487,2015-12
1221,1259,10275.628,12,43.022,2015,38.838,목포도시가스(주),9276.348,2015-12
1222,1260,10359.463,12,43.373,2015,39.166,서라벌도시가스(주),9354.586,2015-12
1223,1261,10303.334,12,43.138,2015,38.946,서울도시가스(주),9302.204,2015-12
1224,1262,10298.319,12,43.117,2015,38.927,영남에너지서비스(주)구미,9297.524,2015-12
1225,1263,10389.08,12,43.497,2015,39.282,영남에너지서비스(주)포항,9382.226,2015-12
1226,1264,10302.618,12,43.135,2015,38.944,인천도시가스(주),9301.536,2015-12
1227,1265,10291.392,12,43.088,2015,38.9,전남도시가스(주),9291.059,2015-12
1228,1266,10299.274,12,43.121,2015,38.931,전북도시가스(주),9298.415,2015-12
1229,1267,10301.424,12,43.13,2015,38.939,전북에너지서비스(주),9300.422,2015-12
1230,1268,10291.153,12,43.087,2015,38.899,중부도시가스(주)세종지사,9290.836,2015-12
1231,1269,10381.915,12,43.467,2015,39.254,참빛도시가스(주),9375.539,2015-12
1232,1270,10380.72,12,43.462,2015,39.249,참빛영동도시가스(주)동해지점,9374.424,2015-12
1233,1271,10389.319,12,43.498,2015,39.282,참빛원주도시가스(주),9382.449,2015-12
1234,1272,10389.558,12,43.499,2015,39.283,참빛충북도시가스(주),9382.672,2015-12
1235,1273,10314.321,12,43.184,2015,38.989,충청에너지서비스(주),9312.458,2015-12
1236,1274,10313.844,12,43.182,2015,38.988,코원에너지서비스(주),9312.012,2015-12
1237,1276,10277.061,01,43.028,2016,38.844,(주)경동도시가스,9277.685,2016-01
1238,1277,10290.675,01,43.085,2016,38.897,(주)대륜이엔에스,9290.39,2016-01
1239,1278,10234.547,01,42.85,2016,38.678,(주)미래엔서해에너지,9238.009,2016-01
1240,1279,10241.951,01,42.881,2016,38.707,(주)부산도시가스,9244.919,2016-01
1241,1280,10254.849,01,42.935,2016,38.757,(주)삼천리,9256.956,2016-01
1242,1281,10250.788,01,42.918,2016,38.741,(주)예스코,9253.166,2016-01
1243,1282,10240.518,01,42.875,2016,38.701,(주)지에스이,9243.581,2016-01
1244,1283,10209.707,01,42.746,2016,38.581,(주)충남도시가스,9214.827,2016-01
1245,1284,10208.99,01,42.743,2016,38.578,(주)해양도시가스,9214.158,2016-01
1246,1285,10265.119,01,42.978,2016,38.797,강남도시가스(주),9266.54,2016-01
1247,1286,10306.917,01,43.153,2016,38.96,강원도시가스(주),9305.548,2016-01
1248,1287,10240.279,01,42.874,2016,38.7,경남에너지(주),9243.358,2016-01
1249,1288,10247.683,01,42.905,2016,38.729,군산도시가스(주),9250.268,2016-01
1250,1289,10249.833,01,42.914,2016,38.737,대성에너지(주),9252.275,2016-01
1251,1290,10236.219,01,42.857,2016,38.684,대성청정에너지(주),9239.569,2016-01
1252,1291,10205.169,01,42.727,2016,38.563,대화도시가스(주),9210.592,2016-01
1253,1292,10222.127,01,42.798,2016,38.629,목포도시가스(주),9226.418,2016-01
1254,1293,10271.329,01,43.004,2016,38.821,서라벌도시가스(주),9272.336,2016-01
1255,1294,10283.032,01,43.053,2016,38.867,서울도시가스(주),9283.257,2016-01
1256,1295,10232.875,01,42.843,2016,38.671,영남에너지서비스(주)구미,9236.449,2016-01
1257,1296,10283.032,01,43.053,2016,38.867,영남에너지서비스(주)포항,9283.257,2016-01
1258,1297,10290.198,01,43.083,2016,38.895,인천도시가스(주),9289.945,2016-01
1259,1298,10210.423,01,42.749,2016,38.583,전남도시가스(주),9215.496,2016-01
1260,1299,10237.652,01,42.863,2016,38.69,전북도시가스(주),9240.907,2016-01
1261,1300,10228.098,01,42.823,2016,38.652,전북에너지서비스(주),9231.991,2016-01
1262,1301,10210.662,01,42.75,2016,38.584,중부도시가스(주)세종지사,9215.719,2016-01
1263,1302,10322.681,01,43.219,2016,39.022,참빛도시가스(주),9320.259,2016-01
1264,1303,10316.71,01,43.194,2016,38.999,참빛영동도시가스(주)동해지점,9314.687,2016-01
1265,1304,10288.526,01,43.076,2016,38.889,참빛원주도시가스(주),9288.385,2016-01
1266,1305,10284.704,01,43.06,2016,38.874,참빛충북도시가스(주),9284.818,2016-01
1267,1306,10226.426,01,42.816,2016,38.646,충청에너지서비스(주),9230.43,2016-01
1268,1307,10236.457,01,42.858,2016,38.685,코원에너지서비스(주),9239.792,2016-01
1269,1309,10243.862,02,42.889,2016,38.714,㈜경동도시가스,9246.702,2016-02
1270,1310,10229.292,02,42.828,2016,38.657,㈜대륜이엔에스,9233.105,2016-02
1271,1311,10169.819,02,42.579,2016,38.425,㈜미래엔서해에너지,9177.602,2016-02
1272,1312,10217.35,02,42.778,2016,38.611,㈜부산도시가스,9221.96,2016-02
1273,1313,10199.436,02,42.703,2016,38.541,㈜삼천리,9205.242,2016-02
1274,1314,10202.541,02,42.716,2016,38.553,㈜예스코,9208.14,2016-02
1275,1315,10212.812,02,42.759,2016,38.593,㈜지에스이,9217.725,2016-02
1276,1316,10156.922,02,42.525,2016,38.374,㈜충남도시가스,9165.566,2016-02
1277,1317,10187.494,02,42.653,2016,38.494,㈜해양도시가스,9194.097,2016-02
1278,1318,10205.169,02,42.727,2016,38.563,강남도시가스㈜,9210.592,2016-02
1279,1319,10249.116,02,42.911,2016,38.735,강원도시가스㈜,9251.606,2016-02
1280,1320,10217.111,02,42.777,2016,38.61,경남에너지㈜,9221.737,2016-02
1281,1321,10150.951,02,42.5,2016,38.351,군산도시가스㈜,9159.994,2016-02
1282,1322,10223.799,02,42.805,2016,38.636,대성에너지㈜,9227.979,2016-02
1283,1323,10171.014,02,42.584,2016,38.429,대성청정에너지㈜,9178.717,2016-02
1284,1324,10188.688,02,42.658,2016,38.499,대화도시가스㈜,9195.212,2016-02
1285,1325,10185.822,02,42.646,2016,38.487,목포도시가스㈜,9192.537,2016-02
1286,1326,10240.518,02,42.875,2016,38.701,서라벌도시가스㈜,9243.581,2016-02
1287,1327,10228.098,02,42.823,2016,38.652,서울도시가스㈜,9231.991,2016-02
1288,1328,10178.657,02,42.616,2016,38.459,영남에너지서비스㈜구미,9185.85,2016-02
1289,1329,10249.116,02,42.911,2016,38.735,영남에너지서비스㈜포항,9251.606,2016-02
1290,1330,10231.919,02,42.839,2016,38.667,인천도시가스㈜,9235.557,2016-02
1291,1331,10192.271,02,42.673,2016,38.513,전남도시가스㈜,9198.555,2016-02
1292,1332,10170.536,02,42.582,2016,38.428,전북도시가스㈜,9178.271,2016-02
1293,1333,10182.478,02,42.632,2016,38.474,전북에너지서비스㈜,9189.416,2016-02
1294,1334,10158.116,02,42.53,2016,38.379,중부도시가스㈜,9166.68,2016-02
1295,1335,10250.31,02,42.916,2016,38.739,참빛도시가스㈜,9252.72,2016-02
1296,1336,10247.922,02,42.906,2016,38.73,참빛영동도시가스㈜,9250.491,2016-02
1297,1337,10249.116,02,42.911,2016,38.735,참빛원주도시가스㈜,9251.606,2016-02
1298,1338,10249.594,02,42.913,2016,38.736,참빛충북도시가스㈜,9252.052,2016-02
1299,1339,10179.612,02,42.62,2016,38.463,충청에너지서비스㈜,9186.741,2016-02
1300,1340,10190.36,02,42.665,2016,38.505,코원에너지서비스㈜,9196.772,2016-02
1301,1342,10263.686,03,42.972,2016,38.792,㈜경동도시가스,9265.203,2016-03
1302,1343,10225.709,03,42.813,2016,38.643,㈜대륜이엔에스,9229.761,2016-03
1303,1344,10192.032,03,42.672,2016,38.512,㈜미래엔서해에너지,9198.332,2016-03
1304,1345,10235.741,03,42.855,2016,38.682,㈜부산도시가스,9239.123,2016-03
1305,1346,10202.541,03,42.716,2016,38.553,㈜삼천리,9208.14,2016-03
1306,1347,10215.917,03,42.772,2016,38.605,㈜예스코,9220.623,2016-03
1307,1348,10233.83,03,42.847,2016,38.675,㈜지에스이,9237.34,2016-03
1308,1349,10186.3,03,42.648,2016,38.489,㈜충남도시가스,9192.983,2016-03
1309,1350,10240.279,03,42.874,2016,38.7,㈜해양도시가스,9243.358,2016-03
1310,1351,10209.707,03,42.746,2016,38.581,강남도시가스㈜,9214.827,2016-03
1311,1352,10274.912,03,43.019,2016,38.835,강원도시가스㈜,9275.679,2016-03
1312,1353,10236.696,03,42.859,2016,38.686,경남에너지㈜,9240.015,2016-03
1313,1354,10189.882,03,42.663,2016,38.503,군산도시가스㈜,9196.326,2016-03
1314,1355,10235.741,03,42.855,2016,38.682,대성에너지㈜,9239.123,2016-03
1315,1356,10186.777,03,42.65,2016,38.491,대성청정에너지㈜,9193.428,2016-03
1316,1357,10240.996,03,42.877,2016,38.703,대화도시가스㈜,9244.028,2016-03
1317,1358,10239.562,03,42.871,2016,38.697,목포도시가스㈜,9242.689,2016-03
1318,1359,10259.864,03,42.956,2016,38.777,서라벌도시가스㈜,9261.636,2016-03
1319,1360,10215.917,03,42.772,2016,38.605,서울도시가스㈜,9220.623,2016-03
1320,1361,10189.405,03,42.661,2016,38.501,영남에너지서비스㈜구미,9195.881,2016-03
1321,1362,10270.851,03,43.002,2016,38.82,영남에너지서비스㈜포항,9271.89,2016-03
1322,1363,10222.127,03,42.798,2016,38.629,인천도시가스㈜,9226.418,2016-03
1323,1364,10240.04,03,42.873,2016,38.699,전남도시가스㈜,9243.135,2016-03
1324,1365,10193.465,03,42.678,2016,38.517,전북도시가스㈜,9199.67,2016-03
1325,1366,10209.468,03,42.745,2016,38.58,전북에너지서비스㈜,9214.604,2016-03
1326,1367,10188.449,03,42.657,2016,38.498,중부도시가스㈜,9194.989,2016-03
1327,1368,10267.03,03,42.986,2016,38.805,참빛도시가스㈜,9268.324,2016-03
1328,1369,10271.568,03,43.005,2016,38.822,참빛영동도시가스㈜,9272.559,2016-03
1329,1370,10274.673,03,43.018,2016,38.834,참빛원주도시가스㈜,9275.456,2016-03
1330,1371,10271.568,03,43.005,2016,38.822,참빛충북도시가스㈜,9272.559,2016-03
1331,1372,10212.812,03,42.759,2016,38.593,충청에너지서비스㈜,9217.725,2016-03
1332,1373,10209.946,03,42.747,2016,38.582,코원에너지서비스㈜,9215.05,2016-03
1333,1375,10261.059,04,42.961,2016,38.781,㈜경동도시가스,9262.751,2016-04
1334,1376,10281.599,04,43.047,2016,38.862,㈜대륜이엔에스,9281.92,2016-04
1335,1377,10280.405,04,43.042,2016,38.857,㈜미래엔서해에너지,9280.806,2016-04
1336,1378,10250.549,04,42.917,2016,38.74,㈜부산도시가스,9252.943,2016-04
1337,1379,10281.599,04,43.047,2016,38.862,㈜삼천리,9281.92,2016-04
1338,1380,10276.106,04,43.024,2016,38.84,㈜예스코,9276.794,2016-04
1339,1381,10249.594,04,42.913,2016,38.736,㈜지에스이,9252.052,2016-04
1340,1382,10283.749,04,43.056,2016,38.87,㈜충남도시가스,9283.926,2016-04
1341,1383,10254.132,04,42.932,2016,38.754,㈜해양도시가스,9256.287,2016-04
1342,1384,10282.316,04,43.05,2016,38.864,강남도시가스㈜,9282.589,2016-04
1343,1385,10249.833,04,42.914,2016,38.737,강원도시가스㈜,9252.275,2016-04
1344,1386,10249.833,04,42.914,2016,38.737,경남에너지㈜,9252.275,2016-04
1345,1387,10279.45,04,43.038,2016,38.853,군산도시가스㈜,9279.914,2016-04
1346,1388,10256.52,04,42.942,2016,38.764,대성에너지㈜,9258.515,2016-04
1347,1389,10270.612,04,43.001,2016,38.819,대성청정에너지㈜,9271.666,2016-04
1348,1390,10253.177,04,42.928,2016,38.75,대화도시가스㈜,9255.395,2016-04
1349,1391,10250.072,04,42.915,2016,38.738,목포도시가스㈜,9252.498,2016-04
1350,1392,10260.82,04,42.96,2016,38.78,서라벌도시가스㈜,9262.528,2016-04
1351,1393,10280.644,04,43.043,2016,38.858,서울도시가스㈜,9281.029,2016-04
1352,1394,10271.568,04,43.005,2016,38.822,영남에너지서비스㈜구미,9272.559,2016-04
1353,1395,10267.269,04,42.987,2016,38.806,영남에너지서비스㈜포항,9268.547,2016-04
1354,1396,10284.704,04,43.06,2016,38.874,인천도시가스㈜,9284.818,2016-04
1355,1397,10252.938,04,42.927,2016,38.75,전남도시가스㈜,9255.172,2016-04
1356,1398,10277.061,04,43.028,2016,38.844,전북도시가스㈜,9277.685,2016-04
1357,1399,10283.988,04,43.057,2016,38.871,전북에너지서비스㈜,9284.15,2016-04
1358,1400,10281.36,04,43.046,2016,38.861,중부도시가스㈜,9281.697,2016-04
1359,1401,10259.387,04,42.954,2016,38.775,참빛도시가스㈜,9261.191,2016-04
1360,1402,10254.849,04,42.935,2016,38.757,참빛영동도시가스㈜,9256.956,2016-04
1361,1403,10253.654,04,42.93,2016,38.752,참빛원주도시가스㈜,9255.841,2016-04
1362,1404,10270.612,04,43.001,2016,38.819,참빛충북도시가스㈜,9271.666,2016-04
1363,1405,10278.017,04,43.032,2016,38.848,충청에너지서비스㈜,9278.577,2016-04
1364,1406,10278.255,04,43.033,2016,38.848,코원에너지서비스㈜,9278.799,2016-04
1365,1408,10248.161,05,42.907,2016,38.731,㈜경동도시가스,9250.714,2016-05
1366,1409,10245.534,05,42.896,2016,38.721,㈜귀뚜라미에너지,9248.263,2016-05
1367,1410,10240.518,05,42.875,2016,38.701,㈜대륜이엔에스,9243.581,2016-05
1368,1411,10259.387,05,42.954,2016,38.775,㈜미래엔서해에너지,9261.191,2016-05
1369,1412,10227.142,05,42.819,2016,38.649,㈜부산도시가스,9231.098,2016-05
1370,1413,10244.578,05,42.892,2016,38.717,㈜삼천리,9247.37,2016-05
1371,1414,10247.206,05,42.903,2016,38.727,㈜예스코,9249.823,2016-05
1372,1415,10232.875,05,42.843,2016,38.671,㈜지에스이,9236.449,2016-05
1373,1416,10256.759,05,42.943,2016,38.764,㈜충남도시가스,9258.738,2016-05
1374,1417,10238.368,05,42.866,2016,38.693,㈜해양도시가스,9241.575,2016-05
1375,1418,10272.045,05,43.007,2016,38.824,강원도시가스㈜,9273.004,2016-05
1376,1419,10229.292,05,42.828,2016,38.657,경남에너지㈜,9233.105,2016-05
1377,1420,10257.237,05,42.945,2016,38.766,군산도시가스㈜,9259.184,2016-05
1378,1421,10235.741,05,42.855,2016,38.682,대성에너지㈜,9239.123,2016-05
1379,1422,10256.759,05,42.943,2016,38.764,대성청정에너지㈜,9258.738,2016-05
1380,1423,10234.547,05,42.85,2016,38.678,대화도시가스㈜,9238.009,2016-05
1381,1424,10251.505,05,42.921,2016,38.744,목포도시가스㈜,9253.835,2016-05
1382,1425,10244.101,05,42.89,2016,38.715,서라벌도시가스㈜,9246.925,2016-05
1383,1426,10242.19,05,42.882,2016,38.708,서울도시가스㈜,9245.142,2016-05
1384,1427,10252.938,05,42.927,2016,38.75,영남에너지서비스㈜구미,9255.172,2016-05
1385,1428,10250.788,05,42.918,2016,38.741,영남에너지서비스㈜포항,9253.166,2016-05
1386,1429,10236.457,05,42.858,2016,38.685,인천도시가스㈜,9239.792,2016-05
1387,1430,10233.83,05,42.847,2016,38.675,전남도시가스㈜,9237.34,2016-05
1388,1431,10256.282,05,42.941,2016,38.763,전북도시가스㈜,9258.293,2016-05
1389,1432,10260.342,05,42.958,2016,38.778,전북에너지서비스㈜,9262.082,2016-05
1390,1433,10256.52,05,42.942,2016,38.764,중부도시가스㈜,9258.515,2016-05
1391,1434,10294.975,05,43.103,2016,38.914,참빛도시가스㈜,9294.403,2016-05
1392,1435,10287.093,05,43.07,2016,38.883,참빛영동도시가스㈜,9287.047,2016-05
1393,1436,10251.505,05,42.921,2016,38.744,참빛원주도시가스㈜,9253.835,2016-05
1394,1437,10251.505,05,42.921,2016,38.744,참빛충북도시가스㈜,9253.835,2016-05
1395,1438,10255.804,05,42.939,2016,38.761,충청에너지서비스㈜,9257.847,2016-05
1396,1439,10249.594,05,42.913,2016,38.736,코원에너지서비스㈜,9252.052,2016-05
1397,1441,10228.098,06,42.823,2016,38.652,㈜경동도시가스,9231.991,2016-06
1398,1442,10250.549,06,42.917,2016,38.74,㈜귀뚜라미에너지,9252.943,2016-06
1399,1443,10234.069,06,42.848,2016,38.676,㈜대륜이엔에스,9237.563,2016-06
1400,1444,10250.788,06,42.918,2016,38.741,㈜미래엔서해에너지,9253.166,2016-06
1401,1445,10190.838,06,42.667,2016,38.507,㈜부산도시가스,9197.218,2016-06
1402,1446,10240.04,06,42.873,2016,38.699,㈜삼천리,9243.135,2016-06
1403,1447,10251.027,06,42.919,2016,38.742,㈜예스코,9253.389,2016-06
1404,1448,10194.898,06,42.684,2016,38.523,㈜지에스이,9201.007,2016-06
1405,1449,10253.893,06,42.931,2016,38.753,㈜충남도시가스,9256.064,2016-06
1406,1450,10236.219,06,42.857,2016,38.684,㈜해양도시가스,9239.569,2016-06
1407,1451,10238.368,06,42.866,2016,38.693,강원도시가스㈜,9241.575,2016-06
1408,1452,10191.793,06,42.671,2016,38.511,경남에너지㈜,9198.109,2016-06
1409,1453,10248.4,06,42.908,2016,38.732,군산도시가스㈜,9250.937,2016-06
1410,1454,10189.882,06,42.663,2016,38.503,대성에너지㈜,9196.326,2016-06
1411,1455,10227.381,06,42.82,2016,38.65,대성청정에너지㈜,9231.321,2016-06
1412,1456,10201.825,06,42.713,2016,38.55,대화도시가스㈜,9207.472,2016-06
1413,1457,10230.009,06,42.831,2016,38.66,목포도시가스㈜,9233.774,2016-06
1414,1458,10224.993,06,42.81,2016,38.64,서라벌도시가스㈜,9229.093,2016-06
1415,1459,10234.547,06,42.85,2016,38.678,서울도시가스㈜,9238.009,2016-06
1416,1460,10201.108,06,42.71,2016,38.547,영남에너지서비스㈜구미,9206.802,2016-06
1417,1461,10254.132,06,42.932,2016,38.754,영남에너지서비스㈜포항,9256.287,2016-06
1418,1462,10230.486,06,42.833,2016,38.662,인천도시가스㈜,9234.219,2016-06
1419,1463,10203.019,06,42.718,2016,38.555,전남도시가스㈜,9208.586,2016-06
1420,1464,10250.31,06,42.916,2016,38.739,전북도시가스㈜,9252.72,2016-06
1421,1465,10255.565,06,42.938,2016,38.76,전북에너지서비스㈜,9257.624,2016-06
1422,1466,10249.355,06,42.912,2016,38.736,중부도시가스㈜,9251.829,2016-06
1423,1467,10246.489,06,42.9,2016,38.724,참빛도시가스㈜,9249.154,2016-06
1424,1468,10244.101,06,42.89,2016,38.715,참빛영동도시가스㈜,9246.925,2016-06
1425,1469,10244.339,06,42.891,2016,38.716,참빛원주도시가스㈜,9247.147,2016-06
1426,1470,10240.518,06,42.875,2016,38.701,참빛충북도시가스㈜,9243.581,2016-06
1427,1471,10248.639,06,42.909,2016,38.733,충청에너지서비스㈜,9251.16,2016-06
1428,1472,10251.505,06,42.921,2016,38.744,코원에너지서비스㈜,9253.835,2016-06
1429,1474,10251.982,07,42.923,2016,38.746,㈜경동도시가스,9254.28,2016-07
1430,1475,10242.429,07,42.883,2016,38.708,㈜귀뚜라미에너지,9245.365,2016-07
1431,1476,10252.221,07,42.924,2016,38.747,㈜대륜이엔에스,9254.503,2016-07
1432,1477,10225.948,07,42.814,2016,38.644,㈜미래엔서해에너지,9229.984,2016-07
1433,1478,10232.636,07,42.842,2016,38.67,㈜부산도시가스,9236.226,2016-07
1434,1479,10256.998,07,42.944,2016,38.765,㈜삼천리,9258.961,2016-07
1435,1480,10234.547,07,42.85,2016,38.678,㈜예스코,9238.009,2016-07
1436,1481,10236.219,07,42.857,2016,38.684,㈜지에스이,9239.569,2016-07
1437,1482,10228.576,07,42.825,2016,38.654,㈜충남도시가스,9232.437,2016-07
1438,1483,10241.473,07,42.879,2016,38.705,㈜해양도시가스,9244.473,2016-07
1439,1484,10258.67,07,42.951,2016,38.772,강원도시가스㈜,9260.522,2016-07
1440,1485,10231.203,07,42.836,2016,38.665,경남에너지㈜,9234.888,2016-07
1441,1486,10228.576,07,42.825,2016,38.654,군산도시가스㈜,9232.437,2016-07
1442,1487,10232.875,07,42.843,2016,38.671,대성에너지㈜,9236.449,2016-07
1443,1488,10240.04,07,42.873,2016,38.699,대성청정에너지㈜,9243.135,2016-07
1444,1489,10241.712,07,42.88,2016,38.706,대화도시가스㈜,9244.696,2016-07
1445,1490,10231.681,07,42.838,2016,38.666,목포도시가스㈜,9235.334,2016-07
1446,1491,10252.221,07,42.924,2016,38.747,서라벌도시가스㈜,9254.503,2016-07
1447,1492,10260.581,07,42.959,2016,38.779,서울도시가스㈜,9262.305,2016-07
1448,1493,10234.786,07,42.851,2016,38.679,영남에너지서비스㈜구미,9238.232,2016-07
1449,1494,10270.135,07,42.999,2016,38.817,영남에너지서비스㈜포항,9271.221,2016-07
1450,1495,10273.24,07,43.012,2016,38.829,인천도시가스㈜,9274.119,2016-07
1451,1496,10240.518,07,42.875,2016,38.701,전남도시가스㈜,9243.581,2016-07
1452,1497,10231.919,07,42.839,2016,38.667,전북도시가스㈜,9235.557,2016-07
1453,1498,10241.951,07,42.881,2016,38.707,전북에너지서비스㈜,9244.919,2016-07
1454,1499,10226.426,07,42.816,2016,38.646,중부도시가스㈜,9230.43,2016-07
1455,1500,10262.73,07,42.968,2016,38.788,참빛도시가스㈜,9264.311,2016-07
1456,1501,10258.67,07,42.951,2016,38.772,참빛영동도시가스㈜,9260.522,2016-07
1457,1502,10248.4,07,42.908,2016,38.732,참빛원주도시가스㈜,9250.937,2016-07
1458,1503,10264.164,07,42.974,2016,38.793,참빛충북도시가스㈜,9265.649,2016-07
1459,1504,10236.219,07,42.857,2016,38.684,충청에너지서비스㈜,9239.569,2016-07
1460,1505,10241.234,07,42.878,2016,38.704,코원에너지서비스㈜,9244.25,2016-07
1461,1507,10239.801,08,42.872,2016,38.698,㈜경동도시가스,9242.912,2016-08
1462,1508,10221.649,08,42.796,2016,38.627,㈜귀뚜라미에너지,9225.972,2016-08
1463,1509,10218.305,08,42.782,2016,38.614,㈜대륜이엔에스,9222.851,2016-08
1464,1510,10230.009,08,42.831,2016,38.66,㈜미래엔서해에너지,9233.774,2016-08
1465,1511,10233.114,08,42.844,2016,38.672,㈜부산도시가스,9236.672,2016-08
1466,1512,10215.2,08,42.769,2016,38.602,㈜삼천리,9219.954,2016-08
1467,1513,10228.098,08,42.823,2016,38.652,㈜예스코,9231.991,2016-08
1468,1514,10238.846,08,42.868,2016,38.694,㈜지에스이,9242.021,2016-08
1469,1515,10227.62,08,42.821,2016,38.651,㈜충남도시가스,9231.545,2016-08
1470,1516,10239.562,08,42.871,2016,38.697,㈜해양도시가스,9242.689,2016-08
1471,1517,10255.087,08,42.936,2016,38.758,강원도시가스㈜,9257.178,2016-08
1472,1518,10234.308,08,42.849,2016,38.677,경남에너지㈜,9237.786,2016-08
1473,1519,10233.83,08,42.847,2016,38.675,군산도시가스㈜,9237.34,2016-08
1474,1520,10236.219,08,42.857,2016,38.684,대성에너지㈜,9239.569,2016-08
1475,1521,10224.754,08,42.809,2016,38.639,대성청정에너지㈜,9228.87,2016-08
1476,1522,10236.696,08,42.859,2016,38.686,대화도시가스㈜,9240.015,2016-08
1477,1523,10236.935,08,42.86,2016,38.687,목포도시가스㈜,9240.238,2016-08
1478,1524,10241.712,08,42.88,2016,38.706,서라벌도시가스㈜,9244.696,2016-08
1479,1525,10205.885,08,42.73,2016,38.566,서울도시가스㈜,9211.261,2016-08
1480,1526,10222.843,08,42.801,2016,38.632,영남에너지서비스㈜구미,9227.086,2016-08
1481,1527,10248.877,08,42.91,2016,38.734,영남에너지서비스㈜포항,9251.382,2016-08
1482,1528,10204.93,08,42.726,2016,38.562,인천도시가스㈜,9210.369,2016-08
1483,1529,10237.413,08,42.862,2016,38.689,전남도시가스㈜,9240.684,2016-08
1484,1530,10240.757,08,42.876,2016,38.702,전북도시가스㈜,9243.805,2016-08
1485,1531,10265.358,08,42.979,2016,38.798,전북에너지서비스㈜,9266.763,2016-08
1486,1532,10222.843,08,42.801,2016,38.632,중부도시가스㈜,9227.086,2016-08
1487,1533,10271.807,08,43.006,2016,38.823,참빛도시가스㈜,9272.782,2016-08
1488,1534,10279.927,08,43.04,2016,38.855,참빛영동도시가스㈜,9280.36,2016-08
1489,1535,10246.967,08,42.902,2016,38.726,참빛원주도시가스㈜,9249.6,2016-08
1490,1536,10252.699,08,42.926,2016,38.749,참빛충북도시가스㈜,9254.949,2016-08
1491,1537,10233.114,08,42.844,2016,38.672,충청에너지서비스㈜,9236.672,2016-08
1492,1538,10228.576,08,42.825,2016,38.654,코원에너지서비스㈜,9232.437,2016-08
1493,1540,10232.636,09,42.842,2016,38.67,㈜경동도시가스,9236.226,2016-09
1494,1541,10233.83,09,42.847,2016,38.675,㈜귀뚜라미에너지,9237.34,2016-09
1495,1542,10242.429,09,42.883,2016,38.708,㈜대륜이엔에스,9245.365,2016-09
